69842 2  52  308  11 582 525
69843 2  52  308   7 571 510
69840 1  52  309   1 557 550
69841 2  52  309   1 557 534
69839 2  52  310 -29 459 552
69838 2  52  311 -21 537 555
69834 2  52  312  13 575 510
69835 2  52  312  29 619 519
69836 1  52  312  33 630 547
69837 1  52  312  11 569 545
69832 2  52  313 -19 537 544
69833 2  52  313  -7 573 540
69828 2  52  314  -5 559 512
69829 2  52  314  -3 565 532
69830 2  52  314 -21 512 537
69831 2  52  314 -23 506 537
69827 2  52  315   1 573 550
69826 2  52  316  -7 519 519
69824 2  52  317 -13 517 540
69825 2  52  317  -3 545 522
69821 2  52  318   7 564 520
69822 2  52  318  15 587 505
69823 2  52  318  -1 542 532
69818 2  52  319 -17 546 520
69819 2  52  319 -17 546 520
69820 2  52  319 -19 540 527
69816 2  53  320  -3 582 507
69817 2  53  320   3 600 522
69812 1  53  321  15 633 549
69813 1  53  321  15 633 540
69814 2  53  321 -23 518 542
69815 2  53  321  -1 584 540
69811 2  53  322   9 590 534
69810 2  53  323  21 597 535
69809 1  53  324  21 587 542
69808 2  53  325 -27 472 550
69807 2  53  326  27 590 549
69804 2  53  327  13 542 525
69805 2  53  327  37 604 482
69806 2  53  327  15 547 532
69803 2  53  328  -1 577 527
69799 2  53  329  -9 547 525
69800 2  53  329  15 618 529
69801 2  53  329  -1 571 515
69802 2  53  329  -5 559 517
69791 1  53  330  45 667 544
69792 1  53  330   9 567 545
69793 2  53  330  45 667 522
69794 2  53  330  31 628 522
69795 2  53  330  21 600 537
69796 2  53  330 -13 506 537
69797 2  53  330   5 556 514
69798 2  53  330   1 544 537
69789 1  53  331  27 617 529
69790 2  53  331 -17 494 530
69786 1  53  332  -7 550 560
69787 2  53  332  23 548 555
69788 2  53  332  23 548 532
69782 2  53  333  -5 540 540
69783 2  53  333  -5 540 545
69784 2  53  333  -9 528 542
69785 2  53  333   3 563 524
69781 2  53  334 -33 463 537
69775 2  54  335   1 587 537
69776 2  54  335   1 587 537
69777 2  54  335  -5 569 525
69778 2  54  335  -3 575 512
69779 2  54  335   1 587 520
69780 2  54  335 -19 527 557
69773 2  54  336  11 572 545
69774 2  54  336  19 594 519
69771 2  54  337   1 544 549
69772 2  54  337  -9 517 527
69770 2  54  338  -5 572 512
69769 1  54  339  11 606 520
69768 2  54  340  -9 557 545
69767 2  54  341 -21 509 545
69763 2  54  342 -19 494 537
69764 2  54  342  -3 539 509
69765 2  54  342   3 556 530
69766 2  54  342 -31 461 525
69760 1  54  343  27 610 542
69761 2  54  343  -1 533 549
69762 2  54  343  11 566 555
69758 2  54  344 -25 452 534
69759 2  54  344  13 553 527
69756 1  54  345  35 599 572
69757 2  54  345  15 547 552
69754 2  54  346  11 493 527
69755 2  54  346   1 557 522
69752 1  54  347  -3 542 555
69753 1  54  347   7 571 550
69750 1  54  348   5 565 534
69751 1  54  348 -15 508 550
69747 2  54  349  23 606 540
69748 2  54  349   1 544 525
69749 2  54  349  -3 533 519
69746 2  54  350  -3 561 539
69743 2  54  351  -5 531 544
69744 2  54  351 -17 497 544
69745 2  54  351  -1 542 529
69742 2  54  352 -15 489 552
69741 1  54  353  33 600 542
69737 2  55  354  13 571 535
69738 2  55  354 -17 489 554
69739 2  55  354 -19 484 525
69740 2  55  354   9 560 517
69733 1  55  355 -19 521 547
69734 1  55  355   7 598 534
69735 1  55  355 -11 544 555
69736 2  55  355 -17 527 529
69730 1  55  356   5 562 547
69731 1  55  356 -11 517 559
69732 2  55  356  21 607 530
69727 1  55  357   3 593 552
69728 2  55  357 -29 497 542
69729 2  55  357  -9 557 542
69726 2  55  358  13 605 517
69725 1  55  359  -1 571 550
69724 2  55  360   3 559 537
69720 1  55  361  -1 522 549
69721 2  55  361 -19 473 562
69722 2  55  361   5 538 554
69723 2  55  361 -11 495 550
69719 1  55  362  21 614 557
69715 2  55  363  -5 468 545
69716 2  55  363   5 493 507
69717 2  55  363   1 483 540
69718 2  55  363   5 493 525
69713 1  55  364 -17 464 524
69714 1  55  364 -17 549 570
69711 2  55  365 -11 465 535
69712 2  55  365   1 495 529
69708 1  55  366   5 559 545
69709 1  55  366   9 488 572
69710 1  55  366  15 587 540
69707 2  55  367  33 633 505
69705 2  55  368  -3 533 527
69706 2  55  368   1 544 525
69704 2  55  369  -1 524 519
69702 1  56  370   9 548 537
69703 2  56  370  23 586 534
69701 2  56  371 -27 464 557
69698 2  56  372  -1 513 527
69699 2  56  372   1 519 515
69700 2  56  372  -1 513 529
69695 2  56  373  -9 487 552
69696 2  56  373  -9 487 540
69697 2  56  373  -7 492 520
69692 2  56  374 -27 525 530
69693 2  56  374 -33 506 527
69694 2  56  374 -31 512 504
69691 2  56  375   5 521 539
69689 1  56  376 -23 528 564
69690 2  56  376  -5 500 554
69684 1  56  377  -9 538 552
69685 1  56  377 -27 486 550
69686 2  56  377  -9 538 522
69687 2  56  377 -23 497 549
69688 2  56  377  -7 543 535
69681 2  56  378  -1 545 522
69682 2  56  378 -25 478 552
69683 2  56  378 -33 455 530
69674 1  57  379   5 581 557
69675 1  57  379  -5 552 559
69676 2  57  379  15 610 535
69677 2  57  379 -27 488 545
69678 2  57  379  -9 541 547
69679 2  57  379   7 587 537
69680 2  57  379 -27 488 554
69673 2  57  380   1 544 530
69670 1  57  381   5 606 542
69671 2  57  381   1 533 522
69672 2  57  381  -9 505 540
69666 2  57  382   7 561 547
69667 2  57  382 -13 506 525
69668 2  57  382  -7 522 535
69669 2  57  382  -3 533 534
69664 2  57  383  -5 540 557
69665 2  57  383  -3 545 555
69660 2  57  384  17 570 514
69661 2  57  384   3 532 520
69662 2  57  384  -3 516 529
69663 2  57  384 -13 489 549
69659 2  57  385 -33 488 537
69652 1  57  386  29 663 540
69653 2  57  386   5 592 544
69654 2  57  386   9 604 532
69655 2  57  386   5 592 520
69656 2  57  386   3 586 527
69657 2  57  386  23 645 535
69658 2  57  386  13 615 542
69651 2  57  387 -21 524 552
69644 1  57  388   5 625 537
69645 1  57  388 -19 550 540
69646 1  57  388   9 637 532
69647 1  57  388  -3 600 522
69648 1  57  388  -7 587 535
69649 2  57  388 -13 569 522
